reviews/fi/prof/conllu/review_sports+outdoors_146_2.fi.conllu	0.871	0.742	0.161	0.458	62
reviews/fi/prof/conllu/review_sports+outdoors_181_1.fi.conllu	0.765	0.608	0.176	0.492	51
reviews/fi/prof/conllu/review_sports+outdoors_209_1.fi.conllu	0.892	0.784	0.270	0.500	37
reviews/fi/prof/conllu/review_sports+outdoors_22_5.fi.conllu	0.857	0.786	0.159	0.398	69
reviews/fi/prof/conllu/review_sports+outdoors_29_4.fi.conllu	0.785	0.692	0.154	0.333	65
reviews/fi/prof/conllu/review_sports+outdoors_2_5.fi.conllu	0.770	0.623	0.197	0.420	61
reviews/fi/prof/conllu/review_sports+outdoors_36_5.fi.conllu	0.789	0.662	0.141	0.440	71
reviews/fi/prof/conllu/review_sports+outdoors_3_4.fi.conllu	0.723	0.638	0.234	0.492	47
reviews/fi/prof/conllu/review_sports+outdoors_40_1.fi.conllu	0.883	0.766	0.143	0.375	77
reviews/fi/prof/conllu/review_sports+outdoors_43_2.fi.conllu	0.863	0.804	0.180	0.500	50
reviews/fi/prof/conllu/review_sports+outdoors_5_4.fi.conllu	0.714	0.643	0.238	0.473	42
reviews/fi/prof/conllu/review_sports+outdoors_6_5.fi.conllu	0.831	0.754	0.169	0.409	65
reviews/fi/prof/conllu/review_toys-and-games_15_5.fi.conllu	0.727	0.561	0.124	0.323	97
reviews/fi/prof/conllu/review_toys-and-games_166_1.fi.conllu	0.712	0.559	0.169	0.386	59
reviews/fi/prof/conllu/review_toys-and-games_187_1.fi.conllu	0.808	0.753	0.203	0.396	69
reviews/fi/prof/conllu/review_toys-and-games_21_5.fi.conllu	0.787	0.689	0.148	0.438	61
reviews/fi/prof/conllu/review_toys-and-games_23_5.fi.conllu	0.870	0.804	0.196	0.460	46
reviews/fi/prof/conllu/review_toys-and-games_24_5.fi.conllu	0.900	0.825	0.225	0.620	40
reviews/fi/prof/conllu/review_toys-and-games_254_2.fi.conllu	0.800	0.775	0.250	0.471	40
reviews/fi/prof/conllu/review_toys-and-games_331_1.fi.conllu	0.900	0.820	0.220	0.500	50
reviews/fi/prof/conllu/review_toys-and-games_3_5.fi.conllu	0.803	0.682	0.136	0.391	66
reviews/fi/prof/conllu/review_toys-and-games_531_2.fi.conllu	0.787	0.745	0.234	0.406	47
reviews/fi/prof/conllu/review_toys-and-games_587_1.fi.conllu	0.797	0.725	0.145	0.396	69
reviews/fi/prof/conllu/review_toys-and-games_5_4.fi.conllu	0.745	0.660	0.196	0.491	46
reviews/fi/prof/conllu/review_toys-and-games_615_2.fi.conllu	0.837	0.796	0.184	0.476	49
reviews/fi/prof/conllu/review_toys-and-games_9_4.fi.conllu	0.880	0.800	0.200	0.485	50
reviews/fi/prof/conllu/review_video-games_13_5.fi.conllu	0.871	0.771	0.188	0.400	69
reviews/fi/prof/conllu/review_video-games_16_5.fi.conllu	0.868	0.788	0.231	0.562	52
reviews/fi/prof/conllu/review_video-games_17_5.fi.conllu	0.820	0.660	0.200	0.424	50
reviews/fi/prof/conllu/review_video-games_18_2.fi.conllu	0.810	0.724	0.190	0.349	58
reviews/fi/prof/conllu/review_video-games_20_1.fi.conllu	0.825	0.667	0.143	0.451	63
reviews/fi/prof/conllu/review_video-games_21_4.fi.conllu	0.823	0.694	0.197	0.417	61
reviews/fi/prof/conllu/review_video-games_2_5.fi.conllu	0.840	0.700	0.163	0.447	80
reviews/fi/prof/conllu/review_video-games_33_5.fi.conllu	0.781	0.642	0.154	0.432	91
reviews/fi/prof/conllu/review_video-games_40_1.fi.conllu	0.822	0.689	0.267	0.561	45
reviews/fi/prof/conllu/review_video-games_41_1.fi.conllu	0.750	0.658	0.127	0.359	79
reviews/fi/prof/conllu/review_video-games_54_1.fi.conllu	0.783	0.667	0.167	0.443	60
reviews/fi/prof/conllu/review_video-games_58_1.fi.conllu	0.811	0.750	0.212	0.456	52
reviews/fi/prof/conllu/review_video-games_66_1.fi.conllu	0.857	0.696	0.200	0.457	55
reviews/fi/prof/conllu/review_video-games_7_5.fi.conllu	0.917	0.694	0.250	0.643	36
