lang	prod	text	ADJ==NOUN==PUNCT	NOUN==ADP==NOUN	VERB==NOUN==PUNCT	ADP==ADJ==NOUN	NOUN==NOUN==PUNCT	ADP==NOUN==PUNCT	VERB==ADJ==NOUN	DET==NOUN==PUNCT	NOUN==PUNCT==CCONJ	ADJ==NOUN==ADP	NOUN==PUNCT==PRON	ADP==DET==NOUN	ADV==ADJ==PUNCT	PRON==VERB==PUNCT	ADJ==ADJ==NOUN	VERB==DET==NOUN	NOUN==CCONJ==NOUN	NUM==NOUN==PUNCT	VERB==ADP==NOUN	AUX==ADJ==PUNCT	NOUN==ADJ==NOUN	AUX==ADV==ADJ	PUNCT==SCONJ==PRON	ADV==VERB==PUNCT	ADJ==NOUN==NOUN	lexvar	lemvar	posvar	richposvar	sentlgth
ru	mt	MÜ_review_pet_supplies_143_1.conllu	0	0	2	0	0	3	0	2	0	0	2	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0.625	0.517	0.108	0.254	120
ru	mt	MÜ_review_pet_supplies_15_1.conllu	1	2	0	0	0	2	1	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0.687	0.646	0.141	0.352	100
ru	mt	MÜ_review_pet_supplies_23_4.conllu	1	1	1	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.938	0.875	0.255	0.557	48
ru	mt	MÜ_review_pet_supplies_27_1.conllu	4	0	0	1	1	0	1	1	1	0	1	2	0	2	1	1	0	1	0	0	0	0	2	0	2	0.71	0.61	0.12	0.324	101
ru	mt	MÜ_review_pet_supplies_36_5.conllu	2	2	0	0	3	1	3	4	1	2	1	1	0	0	0	1	3	0	0	0	0	0	0	0	2	0.744	0.651	0.128	0.397	87
ru	mt	MÜ_review_pet_supplies_38_5.conllu	3	1	0	1	1	0	0	0	2	0	0	0	2	1	0	1	0	0	1	0	1	0	2	0	0	0.828	0.759	0.19	0.486	58
ru	mt	MÜ_review_pet_supplies_46_4.conllu	1	3	0	0	0	2	0	1	0	3	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0.742	0.727	0.167	0.356	69
ru	mt	MÜ_review_pet_supplies_48_5.conllu	2	4	0	2	1	1	0	1	1	1	2	1	1	1	0	1	1	1	1	0	1	0	2	0	0	0.798	0.745	0.112	0.379	99
ru	mt	MÜ_review_pet_supplies_64_5.conllu	3	2	0	1	0	0	0	2	0	0	3	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0.887	0.755	0.226	0.529	54
ru	mt	MÜ_review_pet_supplies_91_1.conllu	3	0	2	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0.839	0.804	0.214	0.461	58
ru	mt	MÜ_review_pet_supplies_98_2.conllu	1	4	1	1	1	2	0	0	2	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0.705	0.615	0.154	0.324	78
ru	mt	MÜ_review_pet_supplies_9_5.conllu	0	1	1	0	4	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0.789	0.649	0.193	0.467	58
ru	mt	MÜ_review_sports+outdoors_133_1.conllu	2	1	0	1	1	1	2	0	1	2	1	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0.836	0.803	0.197	0.457	61
ru	mt	MÜ_review_sports+outdoors_137_1.conllu	2	0	1	0	0	1	0	3	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0.729	0.614	0.186	0.406	70
ru	mt	MÜ_review_sports+outdoors_146_2.conllu	5	0	2	1	0	0	2	0	0	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0.768	0.72	0.134	0.357	83
ru	mt	MÜ_review_sports+outdoors_181_1.conllu	1	1	1	0	1	0	1	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0.691	0.618	0.218	0.452	56
ru	mt	MÜ_review_sports+outdoors_209_1.conllu	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0.862	0.81	0.224	0.423	58
ru	mt	MÜ_review_sports+outdoors_22_5.conllu	0	0	0	0	0	1	0	2	1	0	0	1	2	0	0	0	0	1	0	0	1	0	1	0	1	0.791	0.714	0.144	0.293	92
ru	mt	MÜ_review_sports+outdoors_29_4.conllu	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0.657	0.598	0.144	0.336	98
ru	mt	MÜ_review_sports+outdoors_2_5.conllu	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0.642	0.612	0.209	0.351	69
ru	mt	MÜ_review_sports+outdoors_36_5.conllu	3	2	0	1	0	1	3	1	2	2	1	2	0	0	0	0	0	1	0	0	0	0	0	3	1	0.729	0.656	0.146	0.336	98
ru	mt	MÜ_review_sports+outdoors_3_4.conllu	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.741	0.707	0.241	0.345	59
ru	mt	MÜ_review_sports+outdoors_40_1.conllu	5	0	0	3	1	1	2	0	1	1	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0.793	0.728	0.141	0.373	93
ru	mt	MÜ_review_sports+outdoors_43_2.conllu	1	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0.793	0.69	0.19	0.418	59
ru	mt	MÜ_review_sports+outdoors_5_4.conllu	4	0	1	1	0	0	2	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0.627	0.582	0.179	0.366	67
ru	mt	MÜ_review_sports+outdoors_6_5.conllu	5	2	0	2	2	0	3	1	2	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0.728	0.67	0.117	0.321	106
ru	mt	MÜ_review_toys-and-games_15_5.conllu	0	0	2	0	1	1	0	3	0	0	0	3	0	1	0	1	0	0	1	0	0	0	2	1	0	0.716	0.639	0.13	0.324	109
ru	mt	MÜ_review_toys-and-games_166_1.conllu	2	0	0	0	0	0	0	1	1	0	1	0	1	0	0	2	0	1	0	0	0	1	0	0	0	0.744	0.641	0.167	0.364	79
ru	mt	MÜ_review_toys-and-games_187_1.conllu	3	0	0	1	1	1	0	1	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0.756	0.721	0.169	0.336	85
ru	mt	MÜ_review_toys-and-games_21_5.conllu	2	1	0	0	3	0	2	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0.829	0.711	0.158	0.444	78
ru	mt	MÜ_review_toys-and-games_23_5.conllu	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0.882	0.843	0.235	0.389	54
ru	mt	MÜ_review_toys-and-games_24_5.conllu	1	1	0	0	0	2	1	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0.851	0.809	0.213	0.5	48
ru	mt	MÜ_review_toys-and-games_254_2.conllu	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	2	1	0	0	0	0	0	1	0	0	0.804	0.783	0.239	0.413	47
ru	mt	MÜ_review_toys-and-games_331_1.conllu	0	0	1	3	0	1	0	2	2	2	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0.817	0.746	0.169	0.455	73
ru	mt	MÜ_review_toys-and-games_3_5.conllu	3	0	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0.743	0.676	0.176	0.42	77
ru	mt	MÜ_review_toys-and-games_531_2.conllu	3	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0.817	0.75	0.217	0.451	61
ru	mt	MÜ_review_toys-and-games_587_1.conllu	4	0	2	0	0	0	1	1	0	0	3	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0.762	0.688	0.175	0.404	83
ru	mt	MÜ_review_toys-and-games_5_4.conllu	1	1	1	1	0	2	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0.655	0.527	0.164	0.368	56
ru	mt	MÜ_review_toys-and-games_615_2.conllu	0	1	1	0	1	0	0	2	1	0	0	0	1	0	0	2	2	1	0	0	0	0	1	0	0	0.75	0.681	0.181	0.392	72
ru	mt	MÜ_review_toys-and-games_9_4.conllu	2	0	1	1	0	0	1	1	0	2	0	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0.842	0.842	0.193	0.446	62
ru	mt	MÜ_review_video-games_13_5.conllu	2	2	0	0	0	1	0	3	0	0	1	2	0	0	1	1	0	0	0	1	0	0	1	0	0	0.783	0.685	0.152	0.439	92
ru	mt	MÜ_review_video-games_16_5.conllu	2	0	2	0	0	0	0	4	0	1	1	1	0	1	1	2	1	1	0	0	0	0	1	0	0	0.825	0.713	0.15	0.434	80
ru	mt	MÜ_review_video-games_17_5.conllu	3	1	1	1	0	0	0	2	1	0	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0.792	0.717	0.226	0.431	53
ru	mt	MÜ_review_video-games_18_2.conllu	1	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	2	1	0	0.703	0.672	0.172	0.337	66
ru	mt	MÜ_review_video-games_20_1.conllu	2	0	3	0	1	0	0	1	0	1	2	0	1	0	1	1	1	0	0	0	0	1	2	0	1	0.76	0.653	0.147	0.426	76
ru	mt	MÜ_review_video-games_21_4.conllu	1	0	0	0	0	0	0	1	0	0	2	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0.711	0.675	0.169	0.331	84
ru	mt	MÜ_review_video-games_2_5.conllu	4	2	0	2	1	0	1	2	0	2	1	1	1	3	1	2	0	0	1	0	0	0	1	0	0	0.728	0.652	0.152	0.369	96
ru	mt	MÜ_review_video-games_33_5.conllu	1	2	1	2	0	1	0	1	1	1	1	3	0	1	1	2	2	0	1	0	0	0	1	1	1	0.75	0.653	0.115	0.409	124
ru	mt	MÜ_review_video-games_40_1.conllu	2	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	2	0	0	0	0	2	1	0	0.768	0.679	0.232	0.468	57
ru	mt	MÜ_review_video-games_41_1.conllu	3	1	1	0	1	0	1	1	0	0	2	1	0	1	0	2	1	1	0	0	0	0	0	2	1	0.701	0.604	0.123	0.353	107
ru	mt	MÜ_review_video-games_54_1.conllu	0	1	2	0	0	2	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0.7	0.614	0.171	0.29	70
ru	mt	MÜ_review_video-games_58_1.conllu	2	0	0	1	1	0	1	1	0	0	1	0	1	1	0	0	0	1	1	0	0	0	2	1	0	0.753	0.726	0.178	0.422	73
ru	mt	MÜ_review_video-games_66_1.conllu	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0.73	0.73	0.21	0.368	64
ru	mt	MÜ_review_video-games_7_5.conllu	1	0	0	0	0	1	2	2	0	1	2	1	0	0	1	1	0	0	0	0	0	0	2	0	0	0.784	0.649	0.243	0.562	37
ru	stud	review_beauty_12_4.conllu	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0.74	0.68	0.24	0.357	52
ru	stud	review_beauty_14_5.conllu	2	2	1	1	0	3	0	1	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0.73	0.667	0.19	0.36	65
ru	stud	review_beauty_17_5.conllu	0	0	2	0	0	0	0	1	1	0	3	1	1	2	0	3	0	0	0	0	0	0	0	0	0	0.606	0.576	0.182	0.373	69
ru	stud	review_beauty_18_5.conllu	1	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0.712	0.677	0.2	0.352	65
ru	stud	review_beauty_21_5.conllu	3	2	0	1	0	1	0	0	1	1	3	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0.689	0.639	0.18	0.375	63
ru	stud	review_beauty_25_5.conllu	2	1	0	0	0	0	0	1	0	1	1	0	1	1	1	2	0	1	1	0	0	0	0	0	0	0.859	0.75	0.188	0.36	64
ru	stud	review_beauty_53_1.conllu	3	2	1	1	0	1	2	2	1	1	1	2	0	0	3	0	1	0	0	0	0	0	1	1	0	0.746	0.728	0.123	0.323	116
ru	stud	review_beauty_58_1.conllu	1	0	0	1	2	1	2	1	2	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	2	0.68	0.653	0.173	0.402	77
ru	stud	review_beauty_62_1.conllu	2	0	0	0	1	1	1	1	0	0	1	2	0	0	1	1	0	0	0	0	0	0	1	0	0	0.773	0.712	0.182	0.378	66
ru	stud	review_beauty_6_5.conllu	4	0	0	2	1	0	1	1	0	1	1	1	1	1	2	1	0	1	0	0	1	0	1	0	0	0.727	0.701	0.169	0.353	78
ru	stud	review_beauty_82_1.conllu	3	0	2	1	1	0	1	0	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0.77	0.754	0.164	0.333	61
ru	stud	review_beauty_87_1.conllu	2	0	1	1	1	0	1	1	0	1	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0.78	0.678	0.207	0.408	59
ru	stud	review_beauty_88_1.conllu	5	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	2	0	1	1	0	0.638	0.58	0.159	0.407	69
ru	stud	review_beauty_93_1.conllu	2	1	0	2	2	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0.741	0.679	0.159	0.357	82
ru	stud	review_books_11_5.conllu	2	1	1	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0.795	0.731	0.154	0.371	78
ru	stud	review_books_14_4.conllu	1	1	1	0	0	2	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0.818	0.795	0.273	0.5	45
ru	stud	review_books_16_1.conllu	0	1	2	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0.875	0.839	0.25	0.405	58
ru	stud	review_books_172_1.conllu	1	2	0	0	0	2	0	1	0	1	0	2	0	0	1	1	0	0	1	0	1	0	0	0	0	0.773	0.693	0.187	0.392	76
ru	stud	review_books_18_4.conllu	2	1	0	0	0	2	0	1	2	2	1	1	1	1	0	0	0	1	2	0	1	0	1	1	0	0.773	0.67	0.148	0.378	91
ru	stud	review_books_19_4.conllu	4	2	0	4	1	2	2	1	1	1	1	0	0	1	1	1	1	2	0	0	1	0	1	0	2	0.778	0.707	0.141	0.414	103
ru	stud	review_books_1_4.conllu	1	2	1	1	0	2	0	1	0	0	2	2	1	0	0	2	0	0	0	0	1	0	0	0	0	0.912	0.877	0.193	0.466	57
ru	stud	review_books_233_1.conllu	1	1	1	0	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.791	0.761	0.194	0.446	67
ru	stud	review_books_268_2.conllu	1	1	2	0	1	1	0	2	2	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0.783	0.739	0.174	0.389	70
ru	stud	review_books_302_2.conllu	3	2	1	1	2	1	1	2	1	0	2	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0.805	0.744	0.134	0.336	83
ru	stud	review_books_311_1.conllu	2	1	0	2	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0.815	0.708	0.185	0.337	65
ru	stud	review_books_5_5.conllu	2	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0.788	0.731	0.231	0.397	54
ru	stud	review_books_77_2.conllu	2	0	1	0	1	0	0	1	1	0	2	0	0	0	2	1	0	0	0	0	0	0	1	1	0	0.725	0.623	0.159	0.396	70
ru	stud	review_books_8_4.conllu	1	0	1	2	1	1	0	2	1	0	1	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0.758	0.667	0.182	0.389	68
ru	stud	review_cd+vinyl_107_2.conllu	2	0	2	1	0	0	1	2	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0.793	0.741	0.224	0.443	60
ru	stud	review_cd+vinyl_110_1.conllu	1	2	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.761	0.731	0.209	0.313	68
ru	stud	review_cd+vinyl_113_2.conllu	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0.746	0.712	0.169	0.291	59
ru	stud	review_cd+vinyl_12_5.conllu	1	0	0	1	0	1	0	4	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0.852	0.833	0.222	0.507	54
ru	stud	review_cd+vinyl_152_2.conllu	0	1	2	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0.84	0.78	0.24	0.414	51
ru	stud	review_cd+vinyl_156_2.conllu	0	1	2	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0.84	0.78	0.24	0.414	51
ru	stud	review_cd+vinyl_159_2.conllu	2	0	2	0	1	0	1	0	2	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0.774	0.726	0.155	0.339	84
ru	stud	review_cd+vinyl_164_1.conllu	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0.796	0.778	0.222	0.342	54
ru	stud	review_cd+vinyl_16_5.conllu	0	0	2	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0.649	0.585	0.138	0.277	95
ru	stud	review_cd+vinyl_17_5.conllu	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.86	0.84	0.26	0.456	50
ru	stud	review_cd+vinyl_23_5.conllu	0	1	1	0	1	3	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0.766	0.688	0.143	0.346	79
ru	stud	review_cd+vinyl_25_5.conllu	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0.84	0.78	0.22	0.449	51
ru	stud	review_cd+vinyl_7_5.conllu	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0.812	0.792	0.292	0.455	49
ru	stud	review_cd+vinyl_8_5.conllu	0	0	0	0	0	0	0	2	0	0	0	1	1	2	0	1	0	0	0	0	0	0	2	0	0	0.833	0.759	0.222	0.405	54
ru	stud	review_cell-phones+accessories_102_1.conllu	3	0	0	1	1	0	1	0	1	2	0	0	0	1	2	1	0	0	1	0	1	0	1	0	1	0.724	0.653	0.122	0.324	100
ru	stud	review_cell-phones+accessories_105_2.conllu	2	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	4	0	2	0	0	0	0	0.795	0.795	0.141	0.312	79
ru	stud	review_cell-phones+accessories_117_1.conllu	1	1	0	0	1	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	1	0	0	0	1	0.792	0.755	0.208	0.419	55
ru	stud	review_cell-phones+accessories_127_1.conllu	1	0	1	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0.78	0.74	0.2	0.485	50
ru	stud	review_cell-phones+accessories_12_5.conllu	1	1	0	0	3	0	2	1	0	1	2	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0.812	0.754	0.174	0.379	72
ru	stud	review_cell-phones+accessories_132_1.conllu	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	1	0	0	0	0.852	0.759	0.259	0.493	56
ru	stud	review_cell-phones+accessories_13_5.conllu	0	0	1	0	1	0	0	3	0	0	0	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0.75	0.661	0.214	0.421	58
ru	stud	review_cell-phones+accessories_25_4.conllu	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0.836	0.764	0.2	0.423	59
ru	stud	review_cell-phones+accessories_28_4.conllu	2	1	3	0	2	0	2	0	1	0	0	0	1	1	0	0	1	2	0	0	0	0	3	0	1	0.745	0.686	0.127	0.277	105
ru	stud	review_cell-phones+accessories_40_4.conllu	2	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	1	0	2	0	0	0	0	0.859	0.781	0.188	0.407	66
ru	stud	review_cell-phones+accessories_47_1.conllu	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0.763	0.729	0.186	0.434	60
ru	stud	review_cell-phones+accessories_4_4.conllu	1	1	1	1	0	2	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0.803	0.705	0.197	0.393	61
ru	stud	review_cell-phones+accessories_57_5.conllu	2	2	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	2	0	0	0	1	0	0	0.812	0.754	0.188	0.389	69
ru	stud	review_cell-phones+accessories_64_2.conllu	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	1	1	0.75	0.667	0.2	0.388	64
ru	stud	review_grocery+gourmet-food_11_5.conllu	3	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0.776	0.69	0.19	0.487	61
ru	stud	review_grocery+gourmet-food_13_5.conllu	1	1	0	0	0	3	0	1	0	1	0	0	1	0	1	1	0	0	2	0	1	0	0	0	0	0.738	0.705	0.197	0.345	64
ru	stud	review_grocery+gourmet-food_147_2.conllu	3	3	1	1	1	0	0	0	0	2	0	0	0	0	1	0	1	4	1	1	0	0	0	0	1	0.731	0.692	0.121	0.329	111
ru	stud	review_grocery+gourmet-food_167_2.conllu	4	1	0	1	1	1	1	0	0	0	1	1	2	1	0	0	0	0	1	0	2	1	0	1	0	0.788	0.712	0.167	0.4	69
ru	stud	review_grocery+gourmet-food_16_4.conllu	2	0	0	2	2	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0.754	0.667	0.176	0.355	68
ru	stud	review_grocery+gourmet-food_175_2.conllu	1	0	2	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0.759	0.638	0.207	0.412	59
ru	stud	review_grocery+gourmet-food_18_5.conllu	2	0	1	2	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0.776	0.731	0.179	0.407	67
ru	stud	review_grocery+gourmet-food_20_4.conllu	2	0	1	1	2	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0.864	0.831	0.22	0.519	60
ru	stud	review_grocery+gourmet-food_340_1.conllu	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.719	0.672	0.172	0.24	66
ru	stud	review_grocery+gourmet-food_355_1.conllu	1	1	0	2	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.867	0.778	0.267	0.397	46
ru	stud	review_grocery+gourmet-food_356_1.conllu	1	1	0	2	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.867	0.778	0.267	0.397	46
ru	stud	review_grocery+gourmet-food_399_2.conllu	4	1	0	2	0	1	0	0	1	1	0	0	1	4	1	0	0	0	0	0	1	0	2	0	0	0.646	0.596	0.131	0.264	103
ru	stud	review_grocery+gourmet-food_8_5.conllu	1	2	0	2	2	0	1	0	0	3	0	0	0	0	1	0	0	0	1	1	1	0	0	0	3	0.822	0.744	0.156	0.328	92
ru	stud	review_grocery+gourmet-food_9_5.conllu	2	1	0	0	1	1	2	1	1	1	0	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0.663	0.576	0.13	0.306	94
ru	stud	review_health+care_110_1.conllu	2	0	1	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0.728	0.663	0.141	0.365	93
ru	stud	review_health+care_119_2.conllu	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	1	0.887	0.806	0.194	0.352	62
ru	stud	review_health+care_127_1.conllu	2	0	2	1	0	1	0	0	1	0	3	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0.785	0.754	0.185	0.407	67
ru	stud	review_health+care_13_5.conllu	6	1	0	2	1	1	2	1	1	0	0	0	0	1	0	2	1	0	2	0	2	0	0	0	1	0.719	0.632	0.126	0.36	98
ru	stud	review_health+care_14_5.conllu	6	0	2	3	0	0	1	0	1	1	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0.792	0.701	0.156	0.402	77
ru	stud	review_health+care_16_4.conllu	1	1	0	2	0	2	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0.776	0.701	0.164	0.359	69
ru	stud	review_health+care_185_2.conllu	0	1	0	0	0	2	1	0	1	1	1	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0.8	0.717	0.217	0.379	60
ru	stud	review_health+care_199_2.conllu	1	0	0	2	1	0	1	0	1	0	0	0	0	0	0	0	1	2	1	0	2	0	0	0	0	0.836	0.731	0.194	0.489	68
ru	stud	review_health+care_19_5.conllu	2	0	1	0	0	0	0	3	0	0	0	3	2	0	0	0	0	0	0	1	0	0	0	1	0	0.744	0.641	0.154	0.387	82
ru	stud	review_health+care_4_4.conllu	4	2	1	4	1	3	1	0	0	4	2	1	1	0	1	1	0	1	2	0	0	0	0	0	0	0.758	0.684	0.137	0.343	96
ru	stud	review_health+care_53_1.conllu	4	0	0	1	0	2	1	1	3	1	0	0	1	1	3	0	0	6	3	0	0	1	1	0	1	0.699	0.61	0.104	0.293	136
ru	stud	review_health+care_6_5.conllu	1	0	1	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	3	1	1	0.808	0.75	0.25	0.471	52
ru	stud	review_health+care_84_1.conllu	3	1	1	1	0	1	1	1	0	0	0	3	0	0	0	0	0	0	1	0	1	0	1	1	0	0.806	0.785	0.129	0.367	93
ru	stud	review_health+care_8_5.conllu	1	2	2	0	0	2	0	0	1	1	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0.79	0.758	0.194	0.459	64
ru	stud	review_home+kitchen_10_5.conllu	2	0	1	1	0	0	0	1	0	0	0	0	2	0	1	1	0	0	0	0	0	0	1	2	0	0.77	0.676	0.189	0.432	75
ru	stud	review_home+kitchen_112_1.conllu	5	1	1	3	0	1	2	0	0	0	1	0	1	2	0	0	2	0	1	0	0	0	2	1	0	0.753	0.667	0.118	0.346	93
ru	stud	review_home+kitchen_12_5.conllu	0	1	0	0	1	1	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	2	0	0.836	0.792	0.226	0.479	55
ru	stud	review_home+kitchen_145_1.conllu	5	0	2	2	0	0	0	2	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0.734	0.609	0.188	0.437	66
ru	stud	review_home+kitchen_185_1.conllu	3	0	0	1	1	0	0	2	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0.742	0.682	0.197	0.461	69
ru	stud	review_home+kitchen_19_5.conllu	5	3	0	0	1	1	1	1	0	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0.8	0.686	0.171	0.365	71
ru	stud	review_home+kitchen_20_5.conllu	3	2	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	2	0	2	0	0	0	0	0.796	0.722	0.204	0.486	54
ru	stud	review_home+kitchen_214_2.conllu	4	3	2	0	0	2	1	3	0	1	1	1	0	1	0	3	0	0	1	0	0	1	2	0	0	0.746	0.661	0.11	0.325	119
ru	stud	review_home+kitchen_21_5.conllu	3	1	0	1	0	2	1	0	3	1	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0.857	0.714	0.169	0.441	78
